"application_id","applicant_name","national_id","email","income","amount","decision"
"APP-0003112","Test User 3112","SYN-000003112","user3112@example.test",64267.84,50426.2,"approved"
"APP-0003113","Test User 3113","SYN-000003113","user3113@example.test",47793.1,15290.14,"approved"
"APP-0003114","Test User 3114","SYN-000003114","user3114@example.test",57796.36,12421.63,"approved"
"APP-0003115","Test User 3115","SYN-000003115","user3115@example.test",25174.1,19023.59,"review"
"APP-0003116","Test User 3116","SYN-000003116","user3116@example.test",22846.4,15362.89,"review"
"APP-0003117","Test User 3117","SYN-000003117","user3117@example.test",72266.6,37580.3,"approved"
"APP-0003118","Test User 3118","SYN-000003118","user3118@example.test",20672.81,8626.79,"approved"
"APP-0003119","Test User 3119","SYN-000003119","user3119@example.test",23695.65,21048.01,"declined"
"APP-0003120","Test User 3120","SYN-000003120","user3120@example.test",47169.77,38155.72,"declined"
"APP-0003121","Test User 3121","SYN-000003121","user3121@example.test",29696.36,18371.33,"declined"
"APP-0003122","Test User 3122","SYN-000003122","user3122@example.test",54034.13,20071.91,"declined"
"APP-0003123","Test User 3123","SYN-000003123","user3123@example.test",47742.5,8304.64,"approved"
"APP-0003124","Test User 3124","SYN-000003124","user3124@example.test",49683.57,33905.11,"approved"
"APP-0003125","Test User 3125","SYN-000003125","user3125@example.test",28802.08,17662.5,"review"
"APP-0003126","Test User 3126","SYN-000003126","user3126@example.test",73189.89,31915.84,"approved"
"APP-0003127","Test User 3127","SYN-000003127","user3127@example.test",31432.48,11546.79,"declined"
"APP-0003128","Test User 3128","SYN-000003128","user3128@example.test",46314.38,41516.88,"declined"
"APP-0003129","Test User 3129","SYN-000003129","user3129@example.test",39879.53,21186.03,"approved"
"APP-0003130","Test User 3130","SYN-000003130","user3130@example.test",38801.05,22644,"declined"
"APP-0003131","Test User 3131","SYN-000003131","user3131@example.test",62026.86,51022.15,"declined"
"APP-0003132","Test User 3132","SYN-000003132","user3132@example.test",95831.7,15441.7,"declined"
"APP-0003133","Test User 3133","SYN-000003133","user3133@example.test",45437.69,35727.4,"declined"
"APP-0003134","Test User 3134","SYN-000003134","user3134@example.test",56165.8,41999.94,"approved"
"APP-0003135","Test User 3135","SYN-000003135","user3135@example.test",36969.63,17778.79,"approved"
"APP-0003136","Test User 3136","SYN-000003136","user3136@example.test",26964.62,6923.56,"declined"
"APP-0003137","Test User 3137","SYN-000003137","user3137@example.test",41337.09,28869.88,"approved"
"APP-0003138","Test User 3138","SYN-000003138","user3138@example.test",33573.39,8976.46,"approved"
"APP-0003139","Test User 3139","SYN-000003139","user3139@example.test",56929.21,10425.77,"approved"
"APP-0003140","Test User 3140","SYN-000003140","user3140@example.test",40496.35,14628.68,"approved"
"APP-0003141","Test User 3141","SYN-000003141","user3141@example.test",27747.9,2871.35,"approved"
"APP-0003142","Test User 3142","SYN-000003142","user3142@example.test",31198.48,3554.54,"declined"
"APP-0003143","Test User 3143","SYN-000003143","user3143@example.test",25739.03,11711.69,"approved"
"APP-0003144","Test User 3144","SYN-000003144","user3144@example.test",68219.42,47871.99,"approved"
"APP-0003145","Test User 3145","SYN-000003145","user3145@example.test",35334.37,6991.64,"approved"
"APP-0003146","Test User 3146","SYN-000003146","user3146@example.test",26874.74,9652.99,"approved"
"APP-0003147","Test User 3147","SYN-000003147","user3147@example.test",18547.01,6445.82,"review"
"APP-0003148","Test User 3148","SYN-000003148","user3148@example.test",40630.1,4173.46,"approved"
"APP-0003149","Test User 3149","SYN-000003149","user3149@example.test",18132.36,11659.91,"declined"
"APP-0003150","Test User 3150","SYN-000003150","user3150@example.test",34158.21,9358.31,"approved"
"APP-0003151","Test User 3151","SYN-000003151","user3151@example.test",52164.16,39742.21,"declined"
"APP-0003152","Test User 3152","SYN-000003152","user3152@example.test",44012.81,5651.57,"approved"
"APP-0003153","Test User 3153","SYN-000003153","user3153@example.test",26671.59,2890.08,"declined"
"APP-0003154","Test User 3154","SYN-000003154","user3154@example.test",44802.01,31705.91,"approved"
"APP-0003155","Test User 3155","SYN-000003155","user3155@example.test",22945.98,7923.21,"declined"
"APP-0003156","Test User 3156","SYN-000003156","user3156@example.test",28631.1,18230.4,"declined"
"APP-0003157","Test User 3157","SYN-000003157","user3157@example.test",23862.58,17661.23,"declined"
"APP-0003158","Test User 3158","SYN-000003158","user3158@example.test",18464.83,2004.61,"declined"
"APP-0003159","Test User 3159","SYN-000003159","user3159@example.test",64754.7,27963.8,"approved"
"APP-0003160","Test User 3160","SYN-000003160","user3160@example.test",56478.76,30277.84,"approved"
"APP-0003161","Test User 3161","SYN-000003161","user3161@example.test",44585.32,23220.26,"declined"
"APP-0003162","Test User 3162","SYN-000003162","user3162@example.test",88835.79,9360.79,"declined"
"APP-0003163","Test User 3163","SYN-000003163","user3163@example.test",116175.46,44145.16,"declined"
"APP-0003164","Test User 3164","SYN-000003164","user3164@example.test",64570.34,46246.24,"declined"
"APP-0003165","Test User 3165","SYN-000003165","user3165@example.test",50316.09,15053.97,"review"
"APP-0003166","Test User 3166","SYN-000003166","user3166@example.test",86530.85,45431.23,"declined"
"APP-0003167","Test User 3167","SYN-000003167","user3167@example.test",22930.26,18804.84,"declined"
"APP-0003168","Test User 3168","SYN-000003168","user3168@example.test",33495.18,21973.71,"declined"
"APP-0003169","Test User 3169","SYN-000003169","user3169@example.test",37821.3,11043.43,"declined"
"APP-0003170","Test User 3170","SYN-000003170","user3170@example.test",32786.91,23405.47,"declined"
"APP-0003171","Test User 3171","SYN-000003171","user3171@example.test",50890.85,26601.71,"approved"
"APP-0003172","Test User 3172","SYN-000003172","user3172@example.test",16151.28,2915.43,"approved"
"APP-0003173","Test User 3173","SYN-000003173","user3173@example.test",35234.75,10547.31,"review"
"APP-0003174","Test User 3174","SYN-000003174","user3174@example.test",36523.3,31643.92,"declined"
"APP-0003175","Test User 3175","SYN-000003175","user3175@example.test",36092.42,20900.91,"review"
"APP-0003176","Test User 3176","SYN-000003176","user3176@example.test",36168.14,20574.44,"approved"
"APP-0003177","Test User 3177","SYN-000003177","user3177@example.test",83936.4,75146.24,"approved"
"APP-0003178","Test User 3178","SYN-000003178","user3178@example.test",36006.01,32237.92,"declined"
"APP-0003179","Test User 3179","SYN-000003179","user3179@example.test",41723.24,14318.45,"declined"
"APP-0003180","Test User 3180","SYN-000003180","user3180@example.test",62714.15,17977.49,"approved"
"APP-0003181","Test User 3181","SYN-000003181","user3181@example.test",48186.25,43157.1,"approved"
"APP-0003182","Test User 3182","SYN-000003182","user3182@example.test",74306.1,14250.19,"approved"
"APP-0003183","Test User 3183","SYN-000003183","user3183@example.test",59756.86,28139.51,"review"
"APP-0003184","Test User 3184","SYN-000003184","user3184@example.test",15841.84,3400.96,"approved"
"APP-0003185","Test User 3185","SYN-000003185","user3185@example.test",33516.8,11700.35,"approved"
"APP-0003186","Test User 3186","SYN-000003186","user3186@example.test",47618.75,35152.4,"approved"
"APP-0003187","Test User 3187","SYN-000003187","user3187@example.test",47319.55,8841.6,"approved"
"APP-0003188","Test User 3188","SYN-000003188","user3188@example.test",36484.08,32458.31,"approved"
"APP-0003189","Test User 3189","SYN-000003189","user3189@example.test",29913.2,20865.25,"declined"
"APP-0003190","Test User 3190","SYN-000003190","user3190@example.test",31034.31,12353.44,"approved"
"APP-0003191","Test User 3191","SYN-000003191","user3191@example.test",60179.31,22956.7,"declined"
"APP-0003192","Test User 3192","SYN-000003192","user3192@example.test",29207.17,4498.13,"approved"
"APP-0003193","Test User 3193","SYN-000003193","user3193@example.test",27347.89,14110.59,"approved"
"APP-0003194","Test User 3194","SYN-000003194","user3194@example.test",90408.46,48359.9,"approved"
"APP-0003195","Test User 3195","SYN-000003195","user3195@example.test",84080.37,16264.61,"approved"
"APP-0003196","Test User 3196","SYN-000003196","user3196@example.test",56208.08,36810.07,"declined"
"APP-0003197","Test User 3197","SYN-000003197","user3197@example.test",32114.7,26806.79,"approved"
"APP-0003198","Test User 3198","SYN-000003198","user3198@example.test",17132.49,3096.23,"declined"
"APP-0003199","Test User 3199","SYN-000003199","user3199@example.test",55501.94,19678.85,"approved"
"APP-0003200","Test User 3200","SYN-000003200","user3200@example.test",26643.62,19658.47,"approved"
"APP-0003201","Test User 3201","SYN-000003201","user3201@example.test",45317.74,5368.9,"approved"
"APP-0003202","Test User 3202","SYN-000003202","user3202@example.test",87486.44,59418.55,"review"
"APP-0003203","Test User 3203","SYN-000003203","user3203@example.test",27489.72,9025.49,"review"
"APP-0003204","Test User 3204","SYN-000003204","user3204@example.test",27018.8,8036.05,"declined"
"APP-0003205","Test User 3205","SYN-000003205","user3205@example.test",28663.81,24510.08,"declined"
"APP-0003206","Test User 3206","SYN-000003206","user3206@example.test",70314.77,45564.04,"declined"
"APP-0003207","Test User 3207","SYN-000003207","user3207@example.test",57307.26,32479.02,"declined"
"APP-0003208","Test User 3208","SYN-000003208","user3208@example.test",48406.01,24842.43,"approved"
"APP-0003209","Test User 3209","SYN-000003209","user3209@example.test",61846.26,44886.94,"approved"
"APP-0003210","Test User 3210","SYN-000003210","user3210@example.test",25680.66,6767.05,"approved"
"APP-0003211","Test User 3211","SYN-000003211","user3211@example.test",21915.49,18879.79,"approved"
"APP-0003212","Test User 3212","SYN-000003212","user3212@example.test",102177.02,72770.6,"approved"
"APP-0003213","Test User 3213","SYN-000003213","user3213@example.test",41188.85,8196.68,"approved"
"APP-0003214","Test User 3214","SYN-000003214","user3214@example.test",38773.09,14067.02,"declined"
"APP-0003215","Test User 3215","SYN-000003215","user3215@example.test",44040.13,31236.27,"declined"
"APP-0003216","Test User 3216","SYN-000003216","user3216@example.test",28949.71,7108,"approved"
"APP-0003217","Test User 3217","SYN-000003217","user3217@example.test",38758.74,10420.4,"approved"
"APP-0003218","Test User 3218","SYN-000003218","user3218@example.test",27554.36,5474.8,"approved"
"APP-0003219","Test User 3219","SYN-000003219","user3219@example.test",16081.85,11551.29,"review"
"APP-0003220","Test User 3220","SYN-000003220","user3220@example.test",24721.64,4504.18,"approved"
"APP-0003221","Test User 3221","SYN-000003221","user3221@example.test",32792.39,3798.24,"approved"
"APP-0003222","Test User 3222","SYN-000003222","user3222@example.test",44765.02,25868.37,"approved"
"APP-0003223","Test User 3223","SYN-000003223","user3223@example.test",18842.14,5867.86,"approved"
"APP-0003224","Test User 3224","SYN-000003224","user3224@example.test",54416.11,7270.26,"approved"
"APP-0003225","Test User 3225","SYN-000003225","user3225@example.test",61080.26,32800.22,"declined"
"APP-0003226","Test User 3226","SYN-000003226","user3226@example.test",48351.66,33938.78,"approved"
"APP-0003227","Test User 3227","SYN-000003227","user3227@example.test",61715.32,38071.97,"approved"
"APP-0003228","Test User 3228","SYN-000003228","user3228@example.test",28112.15,14003.26,"approved"
"APP-0003229","Test User 3229","SYN-000003229","user3229@example.test",42791.73,7515.04,"approved"
"APP-0003230","Test User 3230","SYN-000003230","user3230@example.test",55289.61,11565.48,"declined"
"APP-0003231","Test User 3231","SYN-000003231","user3231@example.test",31388.48,13236.48,"approved"
"APP-0003232","Test User 3232","SYN-000003232","user3232@example.test",51544.53,12407.03,"approved"
"APP-0003233","Test User 3233","SYN-000003233","user3233@example.test",60344.04,52852.09,"approved"
"APP-0003234","Test User 3234","SYN-000003234","user3234@example.test",43846.38,31386.18,"approved"
"APP-0003235","Test User 3235","SYN-000003235","user3235@example.test",51193.64,6774.87,"approved"
"APP-0003236","Test User 3236","SYN-000003236","user3236@example.test",37716.07,32226.55,"approved"
"APP-0003237","Test User 3237","SYN-000003237","user3237@example.test",37722.07,22803.41,"declined"
"APP-0003238","Test User 3238","SYN-000003238","user3238@example.test",23880.26,10797.2,"approved"
"APP-0003239","Test User 3239","SYN-000003239","user3239@example.test",49112.77,34809.24,"declined"
"APP-0003240","Test User 3240","SYN-000003240","user3240@example.test",49749.93,29324.95,"approved"
"APP-0003241","Test User 3241","SYN-000003241","user3241@example.test",35373.51,15558.38,"approved"
"APP-0003242","Test User 3242","SYN-000003242","user3242@example.test",40428.56,19931.21,"approved"
"APP-0003243","Test User 3243","SYN-000003243","user3243@example.test",33732.2,21972.67,"declined"
"APP-0003244","Test User 3244","SYN-000003244","user3244@example.test",35541.54,4100.15,"declined"
"APP-0003245","Test User 3245","SYN-000003245","user3245@example.test",40053.05,27757.84,"approved"
"APP-0003246","Test User 3246","SYN-000003246","user3246@example.test",25568.1,6275.04,"review"
"APP-0003247","Test User 3247","SYN-000003247","user3247@example.test",24760.62,14056.43,"approved"
"APP-0003248","Test User 3248","SYN-000003248","user3248@example.test",49048.79,27091.27,"declined"
"APP-0003249","Test User 3249","SYN-000003249","user3249@example.test",37302.67,23461.29,"review"
"APP-0003250","Test User 3250","SYN-000003250","user3250@example.test",81322.63,29952.21,"approved"
"APP-0003251","Test User 3251","SYN-000003251","user3251@example.test",39460.67,6660.47,"approved"
"APP-0003252","Test User 3252","SYN-000003252","user3252@example.test",23870.87,10760.2,"declined"
"APP-0003253","Test User 3253","SYN-000003253","user3253@example.test",31436.16,10248.79,"declined"
"APP-0003254","Test User 3254","SYN-000003254","user3254@example.test",46941.7,26360.69,"declined"
"APP-0003255","Test User 3255","SYN-000003255","user3255@example.test",49085.77,38332.92,"approved"
"APP-0003256","Test User 3256","SYN-000003256","user3256@example.test",82035.6,20087.04,"declined"
"APP-0003257","Test User 3257","SYN-000003257","user3257@example.test",37174.83,10342.45,"review"
"APP-0003258","Test User 3258","SYN-000003258","user3258@example.test",39180.82,24752.12,"approved"
"APP-0003259","Test User 3259","SYN-000003259","user3259@example.test",50550.26,9705.99,"approved"
"APP-0003260","Test User 3260","SYN-000003260","user3260@example.test",116626.34,50736.48,"declined"
"APP-0003261","Test User 3261","SYN-000003261","user3261@example.test",55975.89,28353.04,"approved"
"APP-0003262","Test User 3262","SYN-000003262","user3262@example.test",47000.55,39732.49,"approved"
"APP-0003263","Test User 3263","SYN-000003263","user3263@example.test",34349.4,8308.66,"approved"
"APP-0003264","Test User 3264","SYN-000003264","user3264@example.test",46106.82,31470.79,"review"
"APP-0003265","Test User 3265","SYN-000003265","user3265@example.test",27957.26,4496.36,"approved"
"APP-0003266","Test User 3266","SYN-000003266","user3266@example.test",35669.11,8062.24,"review"
"APP-0003267","Test User 3267","SYN-000003267","user3267@example.test",38132.45,10289.13,"approved"
"APP-0003268","Test User 3268","SYN-000003268","user3268@example.test",38097.59,14667.45,"approved"
"APP-0003269","Test User 3269","SYN-000003269","user3269@example.test",48244.46,37331.3,"approved"
"APP-0003270","Test User 3270","SYN-000003270","user3270@example.test",26370.55,10864.34,"approved"
"APP-0003271","Test User 3271","SYN-000003271","user3271@example.test",14098.15,11043.64,"approved"
"APP-0003272","Test User 3272","SYN-000003272","user3272@example.test",45587.8,21494.79,"approved"
"APP-0003273","Test User 3273","SYN-000003273","user3273@example.test",25629.07,10125.64,"declined"
"APP-0003274","Test User 3274","SYN-000003274","user3274@example.test",51757.44,21501.46,"approved"
"APP-0003275","Test User 3275","SYN-000003275","user3275@example.test",14062.64,2872.99,"approved"
"APP-0003276","Test User 3276","SYN-000003276","user3276@example.test",34053.31,13664.9,"approved"
"APP-0003277","Test User 3277","SYN-000003277","user3277@example.test",22998.24,17682.85,"declined"
"APP-0003278","Test User 3278","SYN-000003278","user3278@example.test",75609.11,20032.12,"approved"
"APP-0003279","Test User 3279","SYN-000003279","user3279@example.test",31718.07,4513.64,"declined"
"APP-0003280","Test User 3280","SYN-000003280","user3280@example.test",22475.6,8495.1,"approved"
"APP-0003281","Test User 3281","SYN-000003281","user3281@example.test",41603.23,25785.06,"approved"
"APP-0003282","Test User 3282","SYN-000003282","user3282@example.test",151110.04,92052.57,"approved"
"APP-0003283","Test User 3283","SYN-000003283","user3283@example.test",42343.83,18445.73,"approved"
"APP-0003284","Test User 3284","SYN-000003284","user3284@example.test",41793.85,14974.96,"approved"
"APP-0003285","Test User 3285","SYN-000003285","user3285@example.test",23518.06,11188.77,"approved"
"APP-0003286","Test User 3286","SYN-000003286","user3286@example.test",29915.9,5667.05,"declined"
"APP-0003287","Test User 3287","SYN-000003287","user3287@example.test",66544.5,50732.31,"review"
"APP-0003288","Test User 3288","SYN-000003288","user3288@example.test",47539.43,20827.87,"declined"
"APP-0003289","Test User 3289","SYN-000003289","user3289@example.test",42467.94,15111.17,"approved"
"APP-0003290","Test User 3290","SYN-000003290","user3290@example.test",54407.09,19136.28,"declined"
"APP-0003291","Test User 3291","SYN-000003291","user3291@example.test",32905.15,7235.29,"approved"
"APP-0003292","Test User 3292","SYN-000003292","user3292@example.test",31632.65,14558.68,"approved"
"APP-0003293","Test User 3293","SYN-000003293","user3293@example.test",37220.96,29066.67,"approved"
"APP-0003294","Test User 3294","SYN-000003294","user3294@example.test",31036.41,21326.12,"declined"
"APP-0003295","Test User 3295","SYN-000003295","user3295@example.test",34902.22,8697.5,"approved"
"APP-0003296","Test User 3296","SYN-000003296","user3296@example.test",44514.78,35533.4,"approved"
"APP-0003297","Test User 3297","SYN-000003297","user3297@example.test",36118.48,25930.35,"approved"
"APP-0003298","Test User 3298","SYN-000003298","user3298@example.test",25447.9,18876.88,"approved"
"APP-0003299","Test User 3299","SYN-000003299","user3299@example.test",44012.6,22086.19,"approved"
"APP-0003300","Test User 3300","SYN-000003300","user3300@example.test",39449.94,26196.41,"approved"
"APP-0003301","Test User 3301","SYN-000003301","user3301@example.test",16983.32,3628.07,"approved"
"APP-0003302","Test User 3302","SYN-000003302","user3302@example.test",147186.39,48980.39,"declined"
"APP-0003303","Test User 3303","SYN-000003303","user3303@example.test",41350.23,12264.42,"approved"
"APP-0003304","Test User 3304","SYN-000003304","user3304@example.test",31549.37,22643.95,"approved"
"APP-0003305","Test User 3305","SYN-000003305","user3305@example.test",76117.19,20715.38,"declined"
"APP-0003306","Test User 3306","SYN-000003306","user3306@example.test",84924.2,40373.97,"approved"
"APP-0003307","Test User 3307","SYN-000003307","user3307@example.test",34654.15,25118.59,"declined"
"APP-0003308","Test User 3308","SYN-000003308","user3308@example.test",44338.69,31455.3,"approved"
"APP-0003309","Test User 3309","SYN-000003309","user3309@example.test",34920.96,20285.45,"declined"
"APP-0003310","Test User 3310","SYN-000003310","user3310@example.test",16808.81,10642.25,"declined"
"APP-0003311","Test User 3311","SYN-000003311","user3311@example.test",47740.66,14809.46,"approved"
"APP-0003312","Test User 3312","SYN-000003312","user3312@example.test",130323.59,71864.8,"review"
"APP-0003313","Test User 3313","SYN-000003313","user3313@example.test",30768.37,22039.36,"approved"
"APP-0003314","Test User 3314","SYN-000003314","user3314@example.test",26276.94,12348.65,"review"
"APP-0003315","Test User 3315","SYN-000003315","user3315@example.test",23086.18,18750.52,"declined"
"APP-0003316","Test User 3316","SYN-000003316","user3316@example.test",66624.49,39628.62,"approved"
"APP-0003317","Test User 3317","SYN-000003317","user3317@example.test",43620.05,27339.14,"approved"
"APP-0003318","Test User 3318","SYN-000003318","user3318@example.test",22650.32,13477.07,"review"
"APP-0003319","Test User 3319","SYN-000003319","user3319@example.test",28702.56,19196.7,"review"
"APP-0003320","Test User 3320","SYN-000003320","user3320@example.test",28857.9,6982.92,"declined"
"APP-0003321","Test User 3321","SYN-000003321","user3321@example.test",20797.36,18331.53,"review"
"APP-0003322","Test User 3322","SYN-000003322","user3322@example.test",54472.67,37022.83,"approved"
"APP-0003323","Test User 3323","SYN-000003323","user3323@example.test",31193.99,8816.08,"declined"
"APP-0003324","Test User 3324","SYN-000003324","user3324@example.test",17910.16,6031.48,"declined"
"APP-0003325","Test User 3325","SYN-000003325","user3325@example.test",53958.77,28047.94,"review"
"APP-0003326","Test User 3326","SYN-000003326","user3326@example.test",20631.52,6594.44,"approved"
"APP-0003327","Test User 3327","SYN-000003327","user3327@example.test",37482.09,27671.5,"declined"
"APP-0003328","Test User 3328","SYN-000003328","user3328@example.test",74166.48,32208.66,"declined"
"APP-0003329","Test User 3329","SYN-000003329","user3329@example.test",31829.2,27918.33,"review"
"APP-0003330","Test User 3330","SYN-000003330","user3330@example.test",37434.2,30248.37,"declined"
"APP-0003331","Test User 3331","SYN-000003331","user3331@example.test",21493.37,6397.89,"approved"
"APP-0003332","Test User 3332","SYN-000003332","user3332@example.test",47764.68,18901.18,"declined"
"APP-0003333","Test User 3333","SYN-000003333","user3333@example.test",32116.08,18840.99,"approved"
"APP-0003334","Test User 3334","SYN-000003334","user3334@example.test",125536.8,52470.34,"approved"
"APP-0003335","Test User 3335","SYN-000003335","user3335@example.test",43512.37,6880.16,"approved"
"APP-0003336","Test User 3336","SYN-000003336","user3336@example.test",91897.57,71790.1,"approved"
"APP-0003337","Test User 3337","SYN-000003337","user3337@example.test",32267.89,3467.43,"review"
"APP-0003338","Test User 3338","SYN-000003338","user3338@example.test",51343.89,41614.17,"declined"
"APP-0003339","Test User 3339","SYN-000003339","user3339@example.test",21127.42,3753.73,"declined"
"APP-0003340","Test User 3340","SYN-000003340","user3340@example.test",39121.75,13320.4,"approved"
"APP-0003341","Test User 3341","SYN-000003341","user3341@example.test",65869.17,54230.77,"approved"
"APP-0003342","Test User 3342","SYN-000003342","user3342@example.test",36455.48,24377.25,"declined"
"APP-0003343","Test User 3343","SYN-000003343","user3343@example.test",64586.17,22148.66,"declined"
"APP-0003344","Test User 3344","SYN-000003344","user3344@example.test",74375.38,32978.72,"review"
"APP-0003345","Test User 3345","SYN-000003345","user3345@example.test",78481.47,10464.58,"approved"
"APP-0003346","Test User 3346","SYN-000003346","user3346@example.test",41069.34,5948.65,"approved"
"APP-0003347","Test User 3347","SYN-000003347","user3347@example.test",160556.49,86729.56,"declined"
"APP-0003348","Test User 3348","SYN-000003348","user3348@example.test",23072.14,2990.4,"approved"
"APP-0003349","Test User 3349","SYN-000003349","user3349@example.test",107779.25,92118.78,"review"
"APP-0003350","Test User 3350","SYN-000003350","user3350@example.test",21868.44,17347.74,"declined"
"APP-0003351","Test User 3351","SYN-000003351","user3351@example.test",53065.52,19517.3,"approved"
"APP-0003352","Test User 3352","SYN-000003352","user3352@example.test",20141.45,6544.4,"declined"
"APP-0003353","Test User 3353","SYN-000003353","user3353@example.test",54314.38,22850.49,"review"
"APP-0003354","Test User 3354","SYN-000003354","user3354@example.test",65598.02,57644.45,"approved"
"APP-0003355","Test User 3355","SYN-000003355","user3355@example.test",47719.22,27251.38,"approved"
"APP-0003356","Test User 3356","SYN-000003356","user3356@example.test",122822.39,57773.44,"approved"
"APP-0003357","Test User 3357","SYN-000003357","user3357@example.test",12741.99,8956.57,"declined"
"APP-0003358","Test User 3358","SYN-000003358","user3358@example.test",63283.34,54335.17,"approved"
"APP-0003359","Test User 3359","SYN-000003359","user3359@example.test",26460.41,17487.55,"approved"
"APP-0003360","Test User 3360","SYN-000003360","user3360@example.test",25931.1,18858.36,"approved"
"APP-0003361","Test User 3361","SYN-000003361","user3361@example.test",33757.62,28742.19,"review"
"APP-0003362","Test User 3362","SYN-000003362","user3362@example.test",67519.15,12097.71,"declined"
"APP-0003363","Test User 3363","SYN-000003363","user3363@example.test",52416.25,30944.57,"approved"
"APP-0003364","Test User 3364","SYN-000003364","user3364@example.test",26586.39,3229.47,"review"
"APP-0003365","Test User 3365","SYN-000003365","user3365@example.test",62274.75,14904.31,"declined"
"APP-0003366","Test User 3366","SYN-000003366","user3366@example.test",81564.74,9913.88,"declined"
"APP-0003367","Test User 3367","SYN-000003367","user3367@example.test",27639.07,12358.96,"approved"
"APP-0003368","Test User 3368","SYN-000003368","user3368@example.test",64499.88,41656.86,"approved"
"APP-0003369","Test User 3369","SYN-000003369","user3369@example.test",15340.93,11091.53,"review"
"APP-0003370","Test User 3370","SYN-000003370","user3370@example.test",39266.51,26744.81,"declined"
"APP-0003371","Test User 3371","SYN-000003371","user3371@example.test",20264.13,11833.15,"approved"
"APP-0003372","Test User 3372","SYN-000003372","user3372@example.test",22900.61,5875.84,"approved"
"APP-0003373","Test User 3373","SYN-000003373","user3373@example.test",20296.99,10290.28,"approved"
"APP-0003374","Test User 3374","SYN-000003374","user3374@example.test",14923.3,9615.41,"approved"
"APP-0003375","Test User 3375","SYN-000003375","user3375@example.test",29181.24,13872.77,"approved"
"APP-0003376","Test User 3376","SYN-000003376","user3376@example.test",78263.19,38699.3,"declined"
"APP-0003377","Test User 3377","SYN-000003377","user3377@example.test",38567.01,9812.3,"approved"
"APP-0003378","Test User 3378","SYN-000003378","user3378@example.test",100558.1,29350.64,"review"
"APP-0003379","Test User 3379","SYN-000003379","user3379@example.test",74787.11,8748.7,"review"
"APP-0003380","Test User 3380","SYN-000003380","user3380@example.test",19844.88,13108.24,"approved"
"APP-0003381","Test User 3381","SYN-000003381","user3381@example.test",53945.37,32058.46,"declined"
"APP-0003382","Test User 3382","SYN-000003382","user3382@example.test",59653.71,30614.62,"approved"
"APP-0003383","Test User 3383","SYN-000003383","user3383@example.test",21621.38,16986.88,"approved"
"APP-0003384","Test User 3384","SYN-000003384","user3384@example.test",37846.65,4877.88,"approved"
"APP-0003385","Test User 3385","SYN-000003385","user3385@example.test",40684.6,23889.72,"approved"
"APP-0003386","Test User 3386","SYN-000003386","user3386@example.test",69447.36,30753.38,"approved"
"APP-0003387","Test User 3387","SYN-000003387","user3387@example.test",44463.93,33392.01,"declined"
"APP-0003388","Test User 3388","SYN-000003388","user3388@example.test",25155.73,12829.1,"approved"
"APP-0003389","Test User 3389","SYN-000003389","user3389@example.test",25269.36,9449.46,"review"
"APP-0003390","Test User 3390","SYN-000003390","user3390@example.test",53357.76,5409.16,"declined"
"APP-0003391","Test User 3391","SYN-000003391","user3391@example.test",41419.84,14571.25,"declined"
"APP-0003392","Test User 3392","SYN-000003392","user3392@example.test",56715.6,38952.27,"review"
"APP-0003393","Test User 3393","SYN-000003393","user3393@example.test",34035.88,16171.6,"declined"
"APP-0003394","Test User 3394","SYN-000003394","user3394@example.test",37102.2,11310.22,"approved"
"APP-0003395","Test User 3395","SYN-000003395","user3395@example.test",20871.09,2099.4,"approved"
"APP-0003396","Test User 3396","SYN-000003396","user3396@example.test",46930.8,13928.61,"review"
"APP-0003397","Test User 3397","SYN-000003397","user3397@example.test",26793.86,6808.78,"declined"
"APP-0003398","Test User 3398","SYN-000003398","user3398@example.test",30448.53,4942.3,"approved"
"APP-0003399","Test User 3399","SYN-000003399","user3399@example.test",42801.64,8367.53,"review"
"APP-0003400","Test User 3400","SYN-000003400","user3400@example.test",19474.67,5388.09,"approved"
"APP-0003401","Test User 3401","SYN-000003401","user3401@example.test",40523.49,27623.6,"approved"
"APP-0003402","Test User 3402","SYN-000003402","user3402@example.test",51354.75,12339.87,"approved"
"APP-0003403","Test User 3403","SYN-000003403","user3403@example.test",41390.45,29174.43,"approved"
"APP-0003404","Test User 3404","SYN-000003404","user3404@example.test",37960.49,17300.71,"review"
"APP-0003405","Test User 3405","SYN-000003405","user3405@example.test",34909.15,10360.44,"approved"
"APP-0003406","Test User 3406","SYN-000003406","user3406@example.test",32482.2,15664.81,"review"
"APP-0003407","Test User 3407","SYN-000003407","user3407@example.test",41370.02,16956.89,"declined"
"APP-0003408","Test User 3408","SYN-000003408","user3408@example.test",48866.71,34814.98,"declined"
"APP-0003409","Test User 3409","SYN-000003409","user3409@example.test",26493.92,4197.46,"review"
"APP-0003410","Test User 3410","SYN-000003410","user3410@example.test",73168.96,40066.18,"review"
"APP-0003411","Test User 3411","SYN-000003411","user3411@example.test",58669.17,25364.83,"approved"
"APP-0003412","Test User 3412","SYN-000003412","user3412@example.test",92505.75,31606.37,"approved"
"APP-0003413","Test User 3413","SYN-000003413","user3413@example.test",26053.67,12141.24,"approved"
"APP-0003414","Test User 3414","SYN-000003414","user3414@example.test",80133.94,12513.72,"declined"
"APP-0003415","Test User 3415","SYN-000003415","user3415@example.test",89880.14,43173.98,"declined"
